id,english,arabic,french,uri,description,vt,uatv
141515,boiling-over,طفوح بالغليان,débordement par ébullition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141515,,True,True
141517,boiling-point determination,تعيين نقطة الغليان,détermination du point d'ébullition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141517,,True,True
141526,bom (to…),قَذَفّ، قَصَفَ,bombarder,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141526,,True,True
141527,bombardment,قَصْف، قَذْف,bombardement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141527,,True,True
141528,bond,رابطة,liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141528,,True,True
141548,bond (Van der Waals..),رابطة فان درفالس، رابطة فان ديرفالز,liaison de Van der waals,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141548,,True,True
141532,bond (coordinate..),رابطة تساندية,liaison de coordination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141532,,True,True
141610,bond (covalent),رابطة تساهمية، رابطة تكافؤية مشتركة,liaison covalent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141610,,True,True
141533,bond (double..),رابطة ثنائية,liaison double,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141533,,True,True
141534,bond (electrostatic..),رابطة كهراكدة، رابطة كهرستاتيكية,liaison électrostatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141534,,True,True
141539,bond (ionic..),رابطة أيونية,liaison ionique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141539,,True,True
141542,bond (metallic…),رابطة فلزية,liaison métallique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141542,,True,True
141544,bond (polar…),رابطة قطبية,liaison polaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141544,,True,True
141545,bond (single…),رابطة أحادية,liaison simple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141545,,True,True
141529,bond angle,زاوية الربط، زاوية رابطة,angle de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141529,,True,True
141530,bond breaking,فصْم الرابطة,rupture de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141530,,True,True
141531,bond cleavage,فصْم الرابطة,rupture de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141531,,True,True
141535,bond energy,طاقة الربط,énergie de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141535,,True,True
141540,bond length,طول الرابطة,longueur de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141540,,True,True
141541,bond making,تكوين الرابطة,formation de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141541,,True,True
141543,bond order,رتبة الرابطة,ordre d'une liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141543,,True,True
141546,bond strength,قوة الرابطة,force de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141546,,True,True
141547,bond triple,رابطة ثلالثية,liaison triple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141547,,True,True
141536,bonding,رَبْط,liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141536,,True,True
141537,bonding (hydrogen..),ترابط هيدروجيني,enchaînement par la liaison d'hydrogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141537,,True,True
141538,bonding orbital,مدار رابط، فلك رابط,orbite de liaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141538,,True,True
141549,bone ash,رماد العظام,cendre d'os,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141549,,True,True
141550,bone black,فحم العضام، فحم (ال...) الحيواني,noir d'os; noir animal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141550,المادة الكربونية الناتجة عن تفحّم العضام وتستخدم في إزالة الألوان كما في تكرير السكر,True,True
141551,bone charcoal,فحم العظام، فحم حيواني,charbon d'os; charbon animal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141551,,True,True
141552,booster pump,مضخة تقوية، مضخة تعزيز,pompe de suralimentation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141552,,True,True
141553,boracite,بوارسيت,boracite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141553,,True,True
141554,borate,بورات,borate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141554,,True,True
141555,borax,بورق، بوراكس,borax,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141555,ملح بورات الصوديوم,True,True
141556,borax bead reaction,تفاعل خرزة البورق، تفاعل خرزة البوراكس,réaction de la goutte de borax,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141556,تفاعل كيميائي يستخدم فيه قليل من البورق المنصهرللكشف عن بعض الفلزّات,True,True
141558,borer (of cork),ثقابة (فلين)، مثقب,perce-bouchon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141558,,True,True
141559,boric acid,حمض البوريك,acide borique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141559,,True,True
141560,boron,بورون، بور,bore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141560,عنصر لافلزّي وزنه الذّري 10.83 وعدد الذرّي 5,True,True
141561,bottle,قارورة,bouteille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141561,,True,True
141562,bottom,قَعْر,fond,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141562,,True,True
141565,branched-chains reaction,تفاعل سلسلي متفرع، تفاعل متسلسل متفرع,réaction à chaînes ramifiées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141565,,True,True
141566,brass,شَبَه,laiton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141566,,True,True
141567,brass wire,سلك شَبَه,fil de laiton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141567,,True,True
141568,breaking,تكسير,cassage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141568,,True,True
141569,bridge,جَسْرٌ,pont,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141569,,True,True
141570,brine,أجاج,saumure; eau salée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141570,محلول مشبع تقريبا من ملح الطعام,True,True
141571,brittle,قَصِفٌ,fragile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141571,,True,True
141572,brittleness; fragility,قَصَافة,fragilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141572,خاصية للمادة تجعلها قابلة للكسر بسهولة,True,True
141573,bromate,برومات,bromate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141573,,True,True
141574,bromic acid,حمض البروميك، حمض البروم,acide bromique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141574,,True,True
141575,bromide,بروميد، برومور,bromure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141575,,True,True
141576,brominate (to),بَرْوَمَ,bromer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141576,أدخل عنصر البروم في تركيب مركب ما,True,True
141577,bromination,برومة,bromation; bromuration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141577,معالجة بالبروم,True,True
141578,bromine,بروم,brome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141578,,True,True
141579,bromine water,ماء البروم,eau de brome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141579,,True,True
141581,bronze,برونز,bronze,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141581,أشابة النحاس والقصدير تستخدم في سكّ العملة وصناعة التماثيل وغيرها,True,True
141583,brown ring test,اختبار الحلقة البنية,test de l'anneau brun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141583,,True,True
141584,brush,فرشاة,brosse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141584,,True,True
141585,bubble,فقاعة,bulle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141585,,True,True
141588,buff colour,لون أديمي، لون الأدمة,couleur chamois,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141588,,True,True
141589,buffer,واق، صادّ,tampon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141589,,True,True
141590,buffer mixture,مزيج مُنَظِّم، مخلوط مُنَظِم,mélange-tampon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141590,,True,True
141591,buffer solution,محلول واق,solution-tampon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141591,يتكون عادة من قاعدة ضعيفة وملح هذه القاعدة، أو من حمض ضعيف وملح هذا الحمض مثل HCN و NACN,True,True
141592,bulb,بصلة,bulbe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141592,,True,True
141593,bulb holder,ممساك البصلة,porte-ampoule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141593,,True,True
141594,bumping of a liquid,طفور سائل,débordement d'un liquide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141594,غليان السائل غير المنتظم إذ يحدث أحيانا أن يسخن السائل فوق درجة غليانه فلا يغلي ثم يحدث له أن يغلي محدثا صوتا نتيجة لاندفاع البخار من جوف السائل,True,True
141596,buoyancy,طَفوة,poussé (d'un liquide),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141596,,True,True
141597,burette,سَحَّاحة,burette; éprouvette graduée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141597,أنبوبة زجاجية مدّرجة تنتهي من أسفل بصنبور نحصل بواسطتها على حجوم معلومة من السوائل وتستخدم في التحليل الكمّي,True,True
141598,burette-stand,حامل السحاحة,support de burette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141598,,True,True
141599,burn,حَرْق,brûlure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141599,,True,True
141600,burn (to..),أَحْرَق,brûler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141600,,True,True
141601,burner,حرّاق,brûleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141601,,True,True
141602,burning,إحراق، احتراق,brûlement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141602,,True,True
141603,butane,بوتان، بيوتان,butane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141603,,True,True
141604,butyl,بوتيل,butyle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141604,مجموعة عضوية من مجموعات الالكيل,True,True
141605,butylene,بيوتيلين، بوتيلين,butylène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141605,,True,True
141606,butyrate,بوتيرات,butyrate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141606,,True,True
141607,butyric acid,حمض الزبدة، حمض البيوتيريك,acide butyrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141607,أحد الحموض الدهنية يوجد في الزبد على هيئة استر مع الغليسرين,True,True
141608,by-products,منتجات ثانوية,sous produits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141608,,True,True
141611,cadmium,كاديوم,cadmium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141611,,True,True
141612,caesium,سيزيوم,césium; caesium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141612,,True,True
141613,caffeine,كافيين,caféine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141613,,True,True
141614,calcarous,كلسي، جيري,calcaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141614,,True,True
141615,calcification,تكلّس,calcification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141615,ترسيب أملاح الكالسيوم غير القابلة للذوبان,True,True
141616,calcination,تكليس,calcination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141616,,True,True
141617,calcine (to),كلَّسَ,calciner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141617,,True,True
141618,calcite,كالسيت,calcite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141618,,True,True
141619,calcium,كالسيوم,calcium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141619,,True,True
141620,calculations,حسابات، إجراء الحسابات,calculations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141620,,True,True
141621,calibrate (to),عيّر، درّج، عاير,calibrer; graduer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141621,,True,True
141622,calibration of thermometers,تدريج المحارير، تدريج الترمومترات، تدريج مقاييس الحرارة,calibrage des thermomètres,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141622,,True,True
141623,californium,كاليفورنيوم,californium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141623,,True,True
141624,calomel,كالوميل، كلوريد الزئبقور، كلورور الزئبقي,calomel; mercure doux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141624,,True,True
141625,"calomel electrode; calomel half-cell, calomel",ألكترود كالوميل، مسرى الكالوميل,référence électrode; électrode au calomel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141625,,True,True
141626,caloric; calorific,سَعري,calorique; calorifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141626,,True,True
141627,calorific value,قيمة (ال...) السُّعرية، قيمة (ال...) الحرارية,valeur calorifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141627,كمية الحرارة الناتجة من احتراق غرام واحد من المادة احتراقا تاما,True,True
141628,calorimeter,مسعر,calorimétre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141628,مقياس كمية الحرارة,True,True
141629,calorimetry,قياس كمية الحرارة، مسعرية,calorimétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141629,قياس الحرارة النوعية وما يتصل بها,True,True
141630,calory,سُعر، حريرة,calorie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141630,وحدة كمية الحرارة وهي ما يلزم لرفع درجة حرارة غرام واحد من الماء درجة مئوية واحدة في حدود درجات معلومة,True,True
141631,camphor,كافور,camphre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141631,,True,True
141632,candle,شمعة,bougie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141632,,True,True
141633,cane sugar,سكّر القصب,sucre de cane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141633,,True,True
141634,cap,ذروة طاقية، قبعة,couvercle; chapeau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141634,,True,True
141635,capacity,سَعَة,capacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141635,,True,True
141636,capillary,شعري,capillaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141636,,True,True
141637,capillary action,فعل شعري، خاصة شعرية,action capillaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141637,,True,True
141638,capillary tube,أنبوب شعري,tube capillaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141638,,True,True
141639,capric acid,حمض الكبريك,acide caprique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141639,,True,True
141640,caproic acid,حمض الكبرويك,acide caproïque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141640,,True,True
141641,caprylic acid,حمض الكبريليك,acide caprylique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141641,,True,True
141642,capsule,كبسولة,capsule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141642,,True,True
141643,caramel,كراميل,caramel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141643,,True,True
141644,carat,قيراط,carat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141644,وحدة تستخدم في تقدير أوزان الذهب والماس والأحجار الكريمة الأخرى,True,True
141645,carbamic acid,حمض الكرباميك,acide carbamique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141645,,True,True
141646,carbene,كاربين,carbène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141646,مركب كربوني تبدو فيه ذرة الكاربون بتكافؤين ويكون فيه الكترونا التكافؤ موزعين بنفس التكافؤ مثلCH2,True,True
141647,carbide,كربيد,carbure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141647,,True,True
141648,carbohydrate,كربوهيدرات,hydrate de carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141648,,True,True
141649,carbolic acid,حمض الكربوليك، حمض الفينيك,acide carbolique; acide phénique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141649,,True,True
141650,carbon,كربون,carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141650,عنصر لافلزّي يوجد على صور مختلفة بعضها غير متبلّركالسناج ولبفحم وبعضها متبلّر كالماس والغرافيت,True,True
141651,carbon (amorphous..),كربون لابلّوري,carbone amorphe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141651,,True,True
141653,carbon dioxide,ثنائي أكسيد الكربون,bioxyde de carbone; anhydride carbonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141653,,True,True
141656,carbon monoxide,أحادي أكسيد الكربون,oxyde de carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141656,,True,True
141657,carbon tetrachloride,رباعي كلوريد الكربون,tétrachlorure de carbone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141657,,True,True
141652,carbonate,كربونات,carbonate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141652,,True,True
141654,carbonic acid,حمض الكربونيك، حمض الكربون,acide carbonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141654,,True,True
141655,carbonium,كربونيوم,carbénium; carbonium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141655,,True,True
141658,carbonyl,كربونيل,carbonyle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141658,مجموعة ثنائية التكافؤ يرتبط فيها الأكسجين برابطة ثنائية مع الكربون,True,True
141659,carborundum,كربورندوم,carborundum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141659,,True,True
141660,carboxylation,تفحمل,carboxylation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141660,إضافة مجموعة الكاربوكسيل إلى جزيء,True,True
141661,carboxyle group,مجموعة كربوكسيلية,groupe carboxyle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141661,مجموعة أحادية التكافؤ تتكون من الكربون والأكسجين والهيدروجين وهي أهم ما يميز الحموض العضوية,True,True
141662,carboy,دمجانة,tourie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141662,قنينة مقششة لحفظ السوائل,True,True
141663,carburation,كربنة، تفحيم,carburation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141663,,True,True
141664,carrier,حامل,porteur; entraîneur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141664,,True,True
141665,carrier catalyst,حافز حامل، وسيط حامل,catalyseur porteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141665,,True,True
141666,casein,كازيين,caséine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141666,,True,True
141669,cast (to),صبَّ,couler; fondre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141669,,True,True
141667,cast iron,حديد صبّ، حديد زهر,fonte (de fer),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141667,,True,True
141668,castor iron,زيت الخروع,huile de ricin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141668,,True,True
141670,catalyse (to),حفَز,catalyser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141670,,True,True
141671,catalysis,حفْز، وساطة,catalyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141671,,True,True
141672,catalysis (negative..),وساطة سالبة,catalyse négative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141672,,True,True
141673,catalyst,حافز، وسيط,catalyseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141673,,True,True
141674,catalyst carrier,حامل الحفز، حامل الوسيط,porteur du catalyseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141674,,True,True
141675,catalytic agent,عميل حافز، عامل حفّاز,agent catalytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141675,,True,True
141676,catalytic combustion,احتراق حفزي، احراق حفزي,combustion catalytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141676,عملية احتراق تحدث باستخدام عميل حافز كاحتراق بخار الغول المثيلي في الهواء في وجود سلك بلاتيني متوهج,True,True
141677,catalytic hydrogenation,هدرجة حفزية,hydrogénation catalytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141677,,True,True
141678,catalytic reaction,تفاعل حفزي,réaction catalytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141678,,True,True
141679,cataphoresis; electrophoresis,تهجير كهربائي,cataphorèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141679,عملية كهروكيميائية يتم فيها تهجير الجزيئات الكبيرة في محلول بفعل تأثير تيار كهربائي,True,True
141680,cathode,كاتود، مهبط,cathode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141680,المسرى الذي يحصل عليه الاختزال,True,True
141681,cathode rays,أشعة الكاتود، أشعة المهبط,rayons cathodiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141681,,True,True
141682,cation,كاتيون، أيون موجب، شاردة موجبة,cation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141682,,True,True
141683,cationtrophy,كاتيونتروفية، نمو كاتيوني,cationtrophie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141683,انفعال أو تكسير الأيون الموجب  مع بقايا الأيون السالب في حالة التوازن,True,True
141684,caustic,كاو,caustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141684,,True,True
141685,caustic potash,بوتاس كاوية,potasse caustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141685,,True,True
141686,caustic soda,صودا كاوية,soude caustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141686,,True,True
141687,cell,خليّة,cellule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141687,,True,True
141688,cellophane,سلّوفان,cellophane,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141688,,True,True
141689,celluloid,سيلولويد,celluloïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141689,,True,True
141690,cellulose,سلولوز,cellulose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141690,,True,True
141691,celsius sclae,سلّم سلسيوس,échelle celsius,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141691,,True,True
141692,cement,اسمنت,ciment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141692,,True,True
141693,center of symmetry,مركز التناظر، مركز التماثل,centre de symétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141693,,True,True
141695,central,مركزي,central,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141695,,True,True
141696,centrifuge,نباذة,centrifugeuse; centrifuge; centrifugeur; séparateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141696,,True,True
141694,centrigrade scale,سلم مئوي,échelle centésimale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141694,,True,True
141697,ceramic,خزفي,céramique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141697,,True,True
141698,ceramics,خزفيات، خِزافة,la céramique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141698,,True,True
141699,cerium,سريوم,cérium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141699,عنص فلزي من العناصر النادرة وزنه الذري 140.3 كثافته 7 ينصهر في درجة 640,True,True
141700,chadwick,شدويك,chadwique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141700,,True,True
141701,chain,سلسلة,chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141701,,True,True
141702,chain compounds,مركبات سلسلية,composées en chaînes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141702,مركبات تتألف من عدد من الذرات كالكربون يتصل بعضها ببعض   على هيئة سلسلة,True,True
141703,chain reactions,تفاعلات سلسلية,réactions en chaîne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141703,,True,True
141704,chair-shaped,بنية مقعدية,structure en chaise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=141704,,True,True
